20091102,0.0461543
20091103,0.0316498
20091104,0.0201905
20091105,0.0157092
20091106,0.015002
20091109,0.0150354
20091110,0.00767775
20091111,0.00117946
20091112,0.00146438
20091113,0.0027251
20091116,0.0150867
20091117,0.0161962
20091118,0.0160191
20091119,0.0176041
20091120,0.0261711
20091123,0.0138878
20091124,0.01306
20091125,0.02231
20091127,0.020965
20091130,0.0116301
20091201,0.0120293
20091202,0.0115615
20091203,0.0105424
20091204,0.0101651
20091207,0.0102177
20091208,0.0266839
20091209,0.0270831
20091210,0.0224052
20091211,0.0223205
20091214,0.0430957
20091215,0.053558
20091216,0.0572665
20091217,0.0646274
20091218,0.0824222
20091221,0.0738459
20091222,0.0595473
20091223,0.0559501
20091224,0.0476814
20091228,0.0300464
20091229,0.0175344
20091230,0.00423573
20091231,0.00404358
20100104,0.00120642
20100105,0.00138609
20100106,0.0137365
20100107,0.0137173
20100108,0.0168167
20100111,0.0168129
20100112,0.0170298
20100113,0.00651592
20100114,0.00973538
20100115,0.00685731
20100119,0.0080663
20100120,0.00808362
20100121,0.0180468
20100122,0.0146272
20100125,0.0143114
20100126,0.0137223
20100127,0.0166549
20100128,0.0187741
20100129,0.0303264
20100201,0.0306767
20100202,0.0307217
20100203,0.0280253
20100204,0.0257821
20100205,0.0222781
20100208,0.0219021
20100209,0.0218867
20100210,0.0219637
20100211,0.0197812
20100212,0.0116122
20100216,0.0117162
20100217,0.0119626
20100218,0.0116161
20100219,0.00188791
20100222,0.00133347
20100223,0.00125647
20100224,0.001037
20100225,0.000921495
20100226,0.00726978
20100301,0.0072685
20100302,0.00781267
20100303,0.00724283
20100304,0.00690272
20100305,0.00192898
20100308,0.00189689
20100309,0.00148107
20100310,0.00147722
20100311,0.00178652
20100312,0.00153754
20100315,0.00152599
20100316,0.00241315
20100317,0.00247861
20100318,0.0160222
20100319,0.0288493
20100322,0.0538806
20100323,0.0528549
20100324,0.0606154
20100325,0.0656605
20100326,0.0575736
20100329,0.0324999
20100330,0.0335458
20100331,0.0262434
20100401,0.00724665
20100405,0.00286453
20100406,0.00287608
20100407,0.00507008
20100408,0.00466965
20100409,0.0046735
20100412,0.00456569
20100413,0.00474409
20100414,0.00140021
20100415,0.00134759
20100416,0.00142716
20100419,0.00138096
20100420,0.00134117
20100421,0.00108706
20100422,0.00126802
20100423,0.00106396
20100426,0.00150545
20100427,0.00852408
20100428,0.00846248
20100429,0.00853178
20100430,0.00844708
20100503,0.00821991
20100504,0.0010062
20100505,0.00109861
20100506,0.0103109
20100507,0.0104418
20100510,0.0113069
20100511,0.0181274
20100512,0.0276627
20100513,0.0180602
20100514,0.0182438
20100517,0.0173197
20100518,0.01245
20100519,0.00288256
20100520,0.0101858
20100521,0.0105156
20100524,0.0222493
20100525,0.0264688
20100526,0.0267036
20100527,0.0191065
20100528,0.020809
20100601,0.00931018
20100602,0.00344598
20100603,0.00342288
20100604,0.00780512
20100607,0.0191537
20100608,0.0187392
20100609,0.0190106
20100610,0.019239
20100611,0.0180089
20100614,0.00470374
20100615,0.00580868
20100616,0.00569574
20100617,0.00560462
20100618,0.00195842
20100621,0.00211243
20100622,0.00153369
20100623,0.0016877
20100624,0.00203037
20100625,0.00239101
20100628,0.0022062
20100629,0.00222288
20100630,0.00173262
20100701,0.0124018
20100702,0.0125744
20100706,0.0145555
20100707,0.0166212
20100708,0.0173123
20100709,0.00625552
20100712,0.00621895
20100713,0.01678
20100714,0.0147663
20100715,0.014149
20100716,0.014176
20100719,0.0142472
20100720,0.00155871
20100721,0.00219786
20100722,0.00220171
20100723,0.00233647
20100726,0.0175661
20100727,0.0303008
20100728,0.0299042
20100729,0.0315951
20100730,0.031264
20100802,0.0162712
20100803,0.00289347
20100804,0.00285625
20100805,0.00230759
20100806,0.00225754
20100809,0.00257711
20100810,0.0129021
20100811,0.0126184
20100812,0.0173997
20100813,0.0179952
20100816,0.0246992
20100817,0.0145911
20100818,0.0144487
20100819,0.00857269
20100820,0.00877034
20100823,0.00142845
20100824,0.00147465
20100825,0.00216056
20100826,0.00225296
20100827,0.00181917
20100830,0.00192313
20100831,0.00187821
20100901,0.00132064
20100902,0.00122695
20100903,0.00141176
20100907,0.00146823
20100908,0.00168513
20100909,0.00178716
20100910,0.00188149
20100913,0.00206438
20100914,0.00166139
20100915,0.00148427
20100916,0.00131422
20100917,0.00119679
20100920,0.000891977
20100921,0.0112021
20100922,0.0113343
20100923,0.0113227
20100924,0.0113227
20100927,0.0113959
20100928,0.00101005
20100929,0.00118331
20100930,0.00115379
20101001,0.00122053
20101004,0.00127829
20101005,0.00428639
20101006,0.00435954
20101007,0.00459569
20101008,0.00449943
20101011,0.00929349
20101012,0.00666272
20101013,0.00689759
20101014,0.0155272
20101015,0.0155823
20101018,0.0125113
20101019,0.0115654
20101020,0.0117079
20101021,0.0170144
20101022,0.0268299
20101025,0.0260758
20101026,0.0254406
20101027,0.0261999
20101028,0.0120521
20101029,0.00282312
20101101,0.00198889
20101102,0.00507167
20101103,0.00741776
20101104,0.0124058
20101105,0.0116781
20101108,0.024248
20101109,0.021728
20101110,0.0212253
20101111,0.017187
20101112,0.0166544
20101115,0.00473775
20101116,0.0269394
20101117,0.0537843
20101118,0.0535289
20101119,0.0539268
20101122,0.0646678
20101123,0.042178
20101124,0.012457
20101126,0.0124454
20101129,0.0131449
20101130,0.00253091
20101201,0.00253091
20101202,0.00282738
20101203,0.0047785
20101206,0.00426697
20101207,0.00378954
20101208,0.00423746
20101209,0.0036689
20101210,0.00150152
20101213,0.00122182
20101214,0.00565756
20101215,0.00581157
20101216,0.0329121
20101217,0.04515
20101220,0.0521274
20101221,0.048119
