201712201600,268.27,268.33,266.69,267.03,267.03,999
201712191600,268.48,268.53,267.09,267.17,267.17,999
201712181600,268.1,268.6,267.98,268.2,268.2,999
201712151600,265.45,267.04,265.39,266.51,266.51,999
201712141600,267.09,267.22,265.6,265.66,265.66,999
201712131600,267.06,267.56,266.65,266.75,266.75,999
201712121600,266.57,267.32,266.345,266.78,266.78,999
201712111600,265.58,266.38,265.4793,266.31,266.31,999
201712081600,264.99,265.52,264.0315,265.51,265.51,999
201712071600,263.09,264.43,262.94,264.07,264.07,999
201712061600,262.87,263.73,262.71,263.24,263.24,999
201712051600,264.43,265.15,263.04,263.19,263.19,999
201712041600,266.31,266.8,264.08,264.14,264.14,999
201712011600,264.76,265.31,260.76,264.46,264.46,999
201711301600,263.76,266.05,263.67,265.01,265.01,999
201711291600,263.02,263.63,262.2,262.71,262.71,999
201711281600,260.76,262.9,260.655,262.87,262.87,999
201711271600,260.41,260.75,260,260.23,260.23,999
201711241600,260.32,260.48,260.16,260.36,260.36,999
201711221600,260,260.15,259.57,259.76,259.76,999
201711211600,259.18,260.2,259.18,259.99,259.99,999
201711201600,258.14,258.525,257.86,258.3,258.3,999
201711171600,258.22,258.5882,257.77,257.86,257.86,999
201711161600,257.52,259.04,257.4748,258.62,258.62,999
201711151600,256.62,257.22,255.63,256.44,256.44,999
201711141600,257.41,257.85,256.52,257.73,257.73,999
201711131600,257.31,258.59,257.27,258.33,258.33,999
201711101600,257.73,258.2926,257.37,258.09,258.09,999
201711091600,257.73,258.39,256.36,258.17,258.17,999
201711081600,258.47,259.22,258.15,259.11,259.11,999
201711071600,258.97,259.35,258.09,258.67,258.67,999
201711061600,258.3,259,258.22,258.85,258.85,999
201711031600,257.77,258.5,257.3,258.45,258.45,999
201711021600,257.41,257.75,256.19,257.59,257.59,999
201711011600,258.04,258.43,257.07,257.49,257.49,999
201710311600,257.18,257.44,256.805,257.15,257.15,999
201710301600,257.07,257.6,256.41,256.75,256.75,999
201710271600,256.47,257.89,255.6254,257.71,257.71,999
201710261600,255.99,256.3,255.48,255.62,255.62,999
201710251600,256.18,256.31,254,255.29,255.29,999
201710241600,256.6,256.83,256.15,256.56,256.56,999
201710231600,257.48,257.51,256.02,256.11,256.11,999
201710201600,256.7,257.14,255.7744,257.11,257.11,999
201710191600,254.83,255.83,254.35,255.79,255.79,999
201710181600,255.9,255.95,255.5,255.72,255.72,999
201710171600,255.23,255.52,254.98,255.47,255.47,999
201710161600,255.21,255.51,254.82,255.29,255.29,999
201710131600,255.14,255.27,254.64,254.95,254.95,999
201710121600,254.66,255.06,254.365,254.64,254.64,999
201710111600,254.51,255.02,254.32,255.02,255.02,999
201710101600,254.6,255.05,253.98,254.62,254.62,999
201710091600,254.63,254.7,253.65,253.95,253.95,999
201710061600,254.15,254.7008,253.85,254.37,254.37,999
201710051600,253.54,254.68,253.196,254.66,254.66,999
201710041600,252.69,253.44,252.56,253.16,253.16,999
201710031600,252.46,252.89,252.23,252.86,252.86,999
201710021600,251.49,252.32,251.2926,252.32,252.32,999
201709291600,250.34,251.32,250.13,251.23,251.23,999
201709281600,249.73,250.44,249.63,250.35,250.35,999
201709271600,249.88,250.49,248.87,250.05,250.05,999
201709261600,249.42,249.7,248.805,249.08,249.08,999
201709251600,249.15,249.5532,248.08,248.93,248.93,999
201709221600,249.05,249.63,249.02,249.44,249.44,999
201709211600,249.88,249.98,249.185,249.39,249.39,999
201709201600,250.07,250.19,248.92,250.06,250.06,999
201709191600,250,250.07,249.6,249.97,249.97,999
201709181600,249.61,250.12,249.28,249.72,249.72,999
201709151600,248.69,249.29,248.57,249.19,249.19,999
201709141600,249.8,250.32,249.6,250.09,250.09,999
201709131600,249.72,250.21,249.59,250.17,250.17,999
201709121600,249.63,250.09,249.42,250.05,250.05,999
201709111600,248.04,249.3,248.02,249.21,249.21,999
201709081600,246.54,247.11,246.3,246.58,246.58,999
201709071600,247.25,247.27,246.4,246.87,246.87,999
201709061600,246.84,247.28,246.23,246.9,246.9,999
201709051600,247.26,247.52,244.95,246.06,246.06,999
201709011600,247.92,248.33,247.67,247.84,247.84,999
201708311600,246.72,247.77,246.0473,247.49,247.49,999
201708301600,244.83,246.32,244.62,246.01,246.01,999
201708291600,243.06,245.15,242.93,244.85,244.85,999
201708281600,245.17,245.2,244.09,244.57,244.57,999
201708251600,244.9,245.61,244.39,244.56,244.56,999
201708241600,245,245.18,243.75,243.99,243.99,999
201708231600,244.33,245.05,244.16,244.56,244.56,999
201708221600,243.57,245.62,243.55,245.44,245.44,999
201708211600,242.64,243.2,241.83,242.9,242.9,999
201708181600,242.9,244.189,242.2,242.71,242.71,999
201708171600,246.24,246.6,243.09,243.09,243.09,999
201708161600,247.11,247.57,246.45,246.94,246.94,999
201708151600,246.98,247,246.16,246.51,246.51,999
201708141600,245.59,246.79,245.55,246.54,246.54,999
201708111600,244.02,244.8,243.75,244.12,244.12,999
201708101600,246.29,246.44,243.7,243.76,243.76,999
201708091600,246.47,247.31,246.06,247.25,247.25,999
201708081600,247.51,248.91,246.83,247.26,247.26,999
201708071600,247.49,247.87,247.37,247.87,247.87,999
201708041600,247.52,247.79,246.97,247.41,247.41,999
201708031600,247.31,247.34,246.64,246.96,246.96,999
201708021600,247.47,247.6,246.37,247.44,247.44,999
201708011600,247.46,247.5,246.716,247.32,247.32,999
201707311600,247.37,247.48,246.53,246.77,246.77,999
201707281600,246.65,247.06,246.13,246.91,246.91,999
201707271600,247.96,248,245.68,247.2,247.2,999
201707261600,247.75,247.79,247.13,247.43,247.43,999
201707251600,247.68,247.8,247.16,247.42,247.42,999
201707241600,246.79,246.98,246.28,246.82,246.82,999
201707211600,246.44,246.91,246.18,246.88,246.88,999
201707201600,247.28,247.42,246.47,247.1,247.1,999
201707191600,246.02,247,246.01,246.99,246.99,999
201707181600,245.06,245.72,244.67,245.66,245.66,999
201707171600,245.47,245.91,245.33,245.53,245.53,999
201707141600,244.43,245.97,244.31,245.56,245.56,999
201707131600,244.02,244.55,243.76,244.42,244.42,999
201707121600,243.3,244.2,243.3,244.01,244.01,999
201707111600,242.16,242.55,240.85,242.19,242.19,999
201707101600,241.95,242.8,241.76,242.37,242.37,999
201707071600,241.21,242.28,240.5645,242.11,242.11,999
201707061600,241.89,242.03,240.34,240.55,240.55,999
201707051600,242.63,243.01,241.7,242.77,242.77,999
201707031600,242.88,243.38,242.21,242.21,242.21,999
201706301600,242.28,242.71,241.575,241.8,241.8,999
201706291600,243.66,243.72,239.955,241.35,241.35,999
201706281600,242.5,243.715,242.23,243.49,243.49,999
